new_video,source_dataset,source_file,scene,action_label,event_type
livingroom_hop_010_20260827.mp4,CAUCAFall,Subject.9/Hop/HopS9.avi,livingroom,normal,hopping
livingroom_kneel_010_20260827.mp4,CAUCAFall,Subject.9/Kneel/KneelS9.avi,livingroom,nearfall,kneel
livingroom_pick_up_015_20260827.mp4,CAUCAFall,Subject.9/Pick_up_object/PickupobjectS9.avi,livingroom,nearfall,pick_up
livingroom_sit_down_010_20260827.mp4,CAUCAFall,Subject.9/Sit_down/SitDownS9.avi,livingroom,nearfall,sit_down
livingroom_adl_102_20260827.mp4,CAUCAFall,Subject.9/Walk/WalkS9.avi,livingroom,normal,walking
livingroom_normal_ncam01_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=3-dvsT8pqbQ,livingroom,normal,adl
livingroom_fall_ncam02_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=3-dvsT8pqbQ,livingroom,fall,fall
livingroom_normal_ncam03_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=iF3N61nr6JA,livingroom,normal,adl
livingroom_nearfall_ncam04_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=iF3N61nr6JA,livingroom,nearfall,lie_down
livingroom_fall_ncam05_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=wCehkLbs2q4,livingroom,fall,fall
livingroom_fall_ncam06_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=wCehkLbs2q4,livingroom,fall,fall
livingroom_normal_ncam07_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=wCehkLbs2q4,livingroom,normal,adl
livingroom_nearfall_ncam08_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=LQ4ugbhm_Tw,livingroom,nearfall,lie_down
bedroom_risk_behavior_ncam09_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=HbKd881dcy8,bedroom,risk_behavior,wheelchair_walker
livingroom_risk_behavior_ncam10_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=o_RzQo8ci-Q,livingroom,risk_behavior,walk_with_cane
livingroom_normal_ncam11_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=XK1NSHrPuIQ,livingroom,normal,adl
livingroom_normal_ncam12_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=_Psi3NnuNiw,livingroom,normal,adl
livingroom_normal_ncam13_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=_Psi3NnuNiw,livingroom,normal,adl
livingroom_normal_ncam14_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=c4BiMNV5dME,livingroom,normal,adl
livingroom_normal_ncam15_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=evVrht5KnYI,livingroom,normal,adl
livingroom_normal_ncam16_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=7gSYic4_JBA,livingroom,normal,adl
livingroom_normal_ncam17_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=g5P1hj_cUyA,livingroom,normal,adl
livingroom_normal_ncam18_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=gTt5XatfDpc,livingroom,normal,adl
livingroom_normal_ncam19_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=vrMiyFpCky8,livingroom,normal,adl
livingroom_normal_ncam20_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=vP_TtmwnK2Q,livingroom,normal,adl
livingroom_normal_ncam21_20260827.mp4,SmartHome-Bench,https://www.youtube.com/watch?v=wvbu9zKQpoo,livingroom,normal,adl
