video_path,scene,event_type,action_label,subject_id,age_group,gender,lighting,camera_angle,occlusion,resolution,fps,duration_s,fall_start_ts,fall_end_ts,annotation_file,sensor_file,note
videos/livingroom/fall/livingroom_fall_183_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.82,5.600,1.800,5.000,annotations/action_events/livingroom_fall_183_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/09.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[1.8 to 5]; Walking[0 to 1.7]'; description='Falling backward after walking'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_184_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_02,unknown,unknown,night,unknown,unknown,1280x720,14.99,11.157,2.000,11.000,annotations/action_events/livingroom_fall_184_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/10.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (BW)[2 to 4]; Falling (SW)[4 to 11]; Walking[0 to 1.8]'; description='Right side fall then backward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_185_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_02,unknown,unknown,night,unknown,unknown,640x480,15.01,12.257,6.900,12.000,annotations/action_events/livingroom_fall_185_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/12.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x480; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (BW)[6.9 to 12]; Drinking[3.5 to 5.3]; Standing[3.6 to 6.9]; Walking[0 to 3.6]'; description='Drinking water from the water bottle then falling backwards'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_186_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_02,unknown,unknown,night,unknown,unknown,640x480,14.95,8.917,2.500,8.000,annotations/action_events/livingroom_fall_186_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/13.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x480; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (BW)[2.5 to 8]; Standing[0 to 2.5]'; description='Falling backward (side view)'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_187_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.87,4.017,0.800,4.000,annotations/action_events/livingroom_fall_187_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/16.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[0.8 to 4]; Walking[0 to 0.6]'; description='Walking then falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_188_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.86,6.497,2.500,6.000,annotations/action_events/livingroom_fall_188_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/17.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[2.5 to 6]; Walking[0 to 2.1]'; description='Walking then falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_189_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.86,11.553,9.800,11.000,annotations/action_events/livingroom_fall_189_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/18.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[9.8 to 11]; Drinking[3.9 to 5.8]; Standing[0 to 2.3]; Walking[2.3 to 4.3]'; description='Picking a water bottle from the ground and drinking water from it then falling forward on the ground'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_190_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.83,15.521,8.200,15.000,annotations/action_events/livingroom_fall_190_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/19.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[8.2 to 15]; Eating[0.9 4.6]; Standing[0 to 8.1]'; description='Eating in standing position then falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_191_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.85,11.479,7.900,11.000,annotations/action_events/livingroom_fall_191_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/20.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[7.9 to 11]; Eating[1.6 to 3.2]; Standing[0 to 7.7]'; description='Eating in standing position then falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_192_20260827.mp4,livingroom,side_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.82,9.513,6.200,9.000,annotations/action_events/livingroom_fall_192_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/21.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (SW)[6.2 to 9]; Standing[0 to 4.9]; Walking[4.9 to 6.1]'; description='Standing then falling sideways'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_193_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.8,5.204,1.300,5.000,annotations/action_events/livingroom_fall_193_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/22.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[1.3 to 5]; Walking[0 to 1.2]'; description='Walking then falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_194_20260827.mp4,livingroom,side_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.85,7.549,3.600,7.000,annotations/action_events/livingroom_fall_194_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/23.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (SW)[3.6 to 7]; Standing[0 to 3.6]'; description='Standing then falling sideways'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_195_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_02,unknown,unknown,day,unknown,unknown,1280x720,29.87,7.336,3.000,7.000,annotations/action_events/livingroom_fall_195_20260827.json,,"source=GMDCSA-24 Subject 2 Fall/25.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[3 to 7]; Standing[0 to 3]'; description='Standing then falling backward on the ground'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_196_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.93,3.815,0.000,3.000,annotations/action_events/livingroom_fall_196_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/01.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Fall (FW)[0 to 3]'; description='falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_197_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.81,5.630,1.500,5.000,annotations/action_events/livingroom_fall_197_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/03.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[1.5 to 5]; Standing[0 to 1.5]'; description='Falling backward on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_198_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.87,5.480,1.200,5.000,annotations/action_events/livingroom_fall_198_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/04.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[1.2 to 5]; Walking[0 to 1.2]'; description='Walking and then falling backward on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_199_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.85,10.058,3.200,10.000,annotations/action_events/livingroom_fall_199_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/05.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[3.2 to 10]; Standing[0 to 3]'; description='Falling slowly from standing position to the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_200_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.89,5.602,0.000,5.000,annotations/action_events/livingroom_fall_200_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/06.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW) [0 to 5]'; description='Falling (backward) on the floor from the sitting position'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_201_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.8,9.030,1.000,9.000,annotations/action_events/livingroom_fall_201_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/07.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[1 to 9]; Standing[0 to 1]'; description='Falling on the floor from the standing position'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_202_20260827.mp4,livingroom,right_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.35,6.353,0.000,6.000,annotations/action_events/livingroom_fall_202_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/08.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (SW)[0 to 6]'; description='Falling on the right side onto the floor from a standing position'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_203_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.88,6.229,3.300,6.000,annotations/action_events/livingroom_fall_203_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/09.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[3.3 to 6]; Reading[0 to 3.3]; Sitting[0 to 3.4]'; description='Reading the book while sitting on the ground; then falling backward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_204_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.85,8.959,4.700,8.000,annotations/action_events/livingroom_fall_204_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/11.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (FW)[4.7 to 8]; Eating[0 to 2]; Standing[0 to 4.6]'; description='Eating in standing position then falling forward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_205_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.89,4.053,1.400,4.000,annotations/action_events/livingroom_fall_205_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/13.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[1.4 to 4]; Sitting[0 to 1.4]; Writing[0 to 1.3]'; description='Writing something in a notebook while sitting position on the floor; then falling backward'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_206_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.82,12.329,8.100,12.000,annotations/action_events/livingroom_fall_206_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/14.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (BW)[8.1 to 12]; Standing[4.6 to 8.1];Walking[0 to 4.6]'; description='Falling backward on the floor while removing the shirt and trying to hang it on the hangar'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_207_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,night,unknown,unknown,1280x720,15.05,5.650,1.900,5.000,annotations/action_events/livingroom_fall_207_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/15.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (BW)[1.9 to 5]; Standing[0 to 1.8]'; description='Trying to drink water from the water bottle and then falling on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_208_20260827.mp4,livingroom,left_fall,fall,S_GMDCSA_03,unknown,unknown,night,unknown,unknown,1280x720,14.97,6.080,1.800,7.000,annotations/action_events/livingroom_fall_208_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/16.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (SW)[1.8 to 7]; Walking[0 to 1.7]'; description='Walking and then falling left side on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_209_20260827.mp4,livingroom,backward_fall,fall,S_GMDCSA_03,unknown,unknown,night,unknown,unknown,640x480,15.05,5.724,2.000,5.000,annotations/action_events/livingroom_fall_209_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/19.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x480; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (BW)[2 to 5]; Standing[0 to 1.9]'; description='Falling on the floor from the standing position'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_210_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_03,unknown,unknown,night,unknown,unknown,640x480,15.06,6.241,2.300,6.000,annotations/action_events/livingroom_fall_210_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/20.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x480; lighting from CSV Time of Recording='Night' -> night; official classes='Falling (FW)[2.3 to 6]; Walking[0 to 2.2]'; description='Walking then falling forward on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_211_20260827.mp4,livingroom,side_fall,fall,S_GMDCSA_03,unknown,unknown,day,unknown,unknown,1280x720,29.88,9.176,5.400,9.000,annotations/action_events/livingroom_fall_211_20260827.json,,"source=GMDCSA-24 Subject 3 Fall/21.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day' -> day; official classes='Falling (SW)[5.4 to 9]; Drinking[0 to 1.4]; Standing[0 to 4.4]'; description='Drinking in standing position then falling sideways'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_212_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_04,unknown,unknown,low,unknown,unknown,640x480,29.83,6.706,1.700,6.000,annotations/action_events/livingroom_fall_212_20260827.json,,"source=GMDCSA-24 Subject 4 Fall/03.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x480; lighting from CSV Time of Recording='Day (Lights Off)' -> low; official classes='Falling (FW)[1.7 to 6]; Walking[0 to 1.7]'; description='Walking then falling (forward) view 1'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_213_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_04,unknown,unknown,low,unknown,unknown,1280x720,29.86,4.765,1.200,4.000,annotations/action_events/livingroom_fall_213_20260827.json,,"source=GMDCSA-24 Subject 4 Fall/04.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day (Lights Off)' -> low; official classes='Falling (FW)[1.2 to 4]'; description='Walking then falling (forward) view 2'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_214_20260827.mp4,livingroom,left_fall,fall,S_GMDCSA_04,unknown,unknown,low,unknown,unknown,1280x720,29.82,6.305,2.400,6.000,annotations/action_events/livingroom_fall_214_20260827.json,,"source=GMDCSA-24 Subject 4 Fall/07.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day (Lights Off)' -> low; official classes='Falling (SW)[2.4 to 6]; Walking[0 to 1.6]'; description='Walking then falling (LS) on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_215_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_04,unknown,unknown,day,unknown,unknown,1280x720,29.86,5.075,2.200,5.000,annotations/action_events/livingroom_fall_215_20260827.json,,"source=GMDCSA-24 Subject 4 Fall/10.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day (Lights On)' -> day; official classes='Falling (FW)[2.2 to 5]; Reading[0 to 2.1]; Sitting[0 to 2.1]'; description='Reading a book while sitting on the chair then falling (FW) on the ground'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_216_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_04,unknown,unknown,day,unknown,unknown,1280x720,29.81,4.582,1.200,4.000,annotations/action_events/livingroom_fall_216_20260827.json,,"source=GMDCSA-24 Subject 4 Fall/11.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day (Lights On)' -> day; official classes='Falling (FW)[1.2 to 4]; Walking[0 to 1]'; description='Walking then falling (FW: only waist to toe is visible after falling)'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_217_20260827.mp4,livingroom,forward_fall,fall,S_GMDCSA_04,unknown,unknown,day,unknown,unknown,1280x720,29.84,7.106,3.200,7.000,annotations/action_events/livingroom_fall_217_20260827.json,,"source=GMDCSA-24 Subject 4 Fall/16.mp4; source_scene=home (3 environments), mapped to livingroom because no bed/bathroom fixture labeled; actors=simulated (not elderly); demographics unknown in official files; original_resolution=1280x720; lighting from CSV Time of Recording='Day (Lights On)' -> day; official classes='Falling (FW)[3.2 to 7]; Walking[0 to 2.9]'; description='Walking then falling (FW) on the floor'; fall_start/end from official CSV class time spans; license=CC BY 4.0 (Zenodo 10.5281/zenodo.13354453); GitHub copy also MIT"
videos/livingroom/fall/livingroom_fall_218_20260827.mp4,livingroom,backward_fall,fall,S_CAUCA_01,unknown,unknown,natural,high_corner,none,720x480,20,6.250,2.900,6.250,annotations/action_events/livingroom_fall_218_20260827.json,,"source=CAUCAFall Subject.1/Fall_backwards/FallBackwardsS1.avi; source_scene=uncontrolled home (HIKVISION IR, upper-corner wall camera), mapped to livingroom (no official bed/bathroom scene tag; bathroom not invented); actors=simulated (not elderly); per-subject age/gender not in Dataset details.xlsx; original_resolution=720x480 (not upsampled); fps_probe=20; lighting from Dataset details.xlsx: 'Data was acquired in natural light, approximately 210 lux.' -> natural; occlusion=none; camera-fall distance=3.05; angle_of_fall=21,3º; YOLO class 0=nofall 1=fall; fall_start/end from first/last class-1 frames at (frame-1)/fps; hopping mapped to normal (noted); kneeling/sit_down/pick_up mapped to nearfall; license=CC BY 4.0; DOI 10.17632/7w7fccy7ky.5"
videos/livingroom/fall/livingroom_fall_219_20260827.mp4,livingroom,forward_fall,fall,S_CAUCA_01,unknown,unknown,natural,high_corner,none,720x480,20,9.500,6.550,9.500,annotations/action_events/livingroom_fall_219_20260827.json,,"source=CAUCAFall Subject.1/Fall_forward/FallForwardS1.avi; source_scene=uncontrolled home (HIKVISION IR, upper-corner wall camera), mapped to livingroom (no official bed/bathroom scene tag; bathroom not invented); actors=simulated (not elderly); per-subject age/gender not in Dataset details.xlsx; original_resolution=720x480 (not upsampled); fps_probe=20; lighting from Dataset details.xlsx: 'Data was acquired in natural light, approximately 210 lux.' -> natural; occlusion=none; camera-fall distance=2.69; angle_of_fall=271,4º; YOLO class 0=nofall 1=fall; fall_start/end from first/last class-1 frames at (frame-1)/fps; hopping mapped to normal (noted); kneeling/sit_down/pick_up mapped to nearfall; license=CC BY 4.0; DOI 10.17632/7w7fccy7ky.5"
videos/livingroom/fall/livingroom_fall_220_20260827.mp4,livingroom,left_fall,fall,S_CAUCA_01,unknown,unknown,natural,high_corner,none,720x480,20,4.300,2.200,4.300,annotations/action_events/livingroom_fall_220_20260827.json,,"source=CAUCAFall Subject.1/Fall_left/FallLeftS1.avi; source_scene=uncontrolled home (HIKVISION IR, upper-corner wall camera), mapped to livingroom (no official bed/bathroom scene tag; bathroom not invented); actors=simulated (not elderly); per-subject age/gender not in Dataset details.xlsx; original_resolution=720x480 (not upsampled); fps_probe=20; lighting from Dataset details.xlsx: 'Data was acquired in natural light, approximately 210 lux.' -> natural; occlusion=none; camera-fall distance=2.85; angle_of_fall=263,7º; YOLO class 0=nofall 1=fall; fall_start/end from first/last class-1 frames at (frame-1)/fps; hopping mapped to normal (noted); kneeling/sit_down/pick_up mapped to nearfall; license=CC BY 4.0; DOI 10.17632/7w7fccy7ky.5"
